CityName,StateAbbreviation,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
HIRAM,GA,167400.0,170800,166800,161300,159700,163200,165400,168800,166000,165700,161000,157800,166600,177800,179800.0,174500.0,166000.0,173000.0,176600.0,174900.0,181600.0,182300.0,188200.0,185400.0,188400.0,
LOCKPORT,IL,223900.0,224100,215400,205100,207400,200600,193400,192800,198900,201800,205400,208800,214000,216100,212800.0,208700.0,204300.0,209000.0,207200.0,202800.0,197200.0,208100.0,216800.0,210400.0,205800.0,200300.0
YELM,WA,255200.0,265500,272800,261300,260700,255800,258100,261800,267700,267400,267700,264700,268300,275400,288800.0,307600.0,306600.0,302900.0,292600.0,295000.0,305200.0,307700.0,306200.0,308100.0,318800.0,
CHANHASSEN,MN,337400.0,331600,333300,350100,351200,345600,317800,317900,323800,328600,382200,410600,410200,401300,400000.0,406100.0,391300.0,366700.0,388900.0,365200.0,368600.0,367700.0,371600.0,372000.0,381400.0,406300.0
SOUTH PORTLAND,ME,284500.0,281700,280300,277700,280500,287500,290800,292800,282900,280800,280000,266000,268200,252900,293800.0,283300.0,302600.0,289000.0,293600.0,293900.0,291200.0,301400.0,297700.0,278900.0,284200.0,291500.0
GARDNERVILLE,NV,374400.0,347700,342900,349800,339600,351400,354700,375700,369500,374800,388300,407600,393600,367500,349600.0,347700.0,355500.0,361700.0,356000.0,348400.0,344100.0,378200.0,391900.0,400200.0,400600.0,415800.0
SEAFORD,DE,166100.0,179400,176700,169400,144100,160600,161100,177600,173500,178600,171800,170600,176900,176600,177400.0,160600.0,173700.0,172100.0,164400.0,170900.0,180100.0,201500.0,191400.0,185200.0,194300.0,199700.0
CRYSTAL,MN,226200.0,229100,230300,214700,212100,213900,214800,216100,210600,215200,211400,216700,216400,224900,227100.0,221900.0,217000.0,216800.0,226600.0,233400.0,237300.0,239700.0,242800.0,238900.0,249000.0,248500.0
WEBSTER GROVES,MO,268400.0,274500,275900,260200,260800,240200,252500,249300,252700,252100,248500,243500,234100,230000,247100.0,269000.0,278400.0,268000.0,268900.0,304900.0,316400.0,319500.0,295000.0,311900.0,304500.0,
ROLLING MEADOWS,IL,187700.0,196400,191100,193000,195600,200500,202300,205500,214100,209400,218100,211400,218700,204200,203600.0,199400.0,200000.0,212200.0,220000.0,224600.0,223100.0,223100.0,221700.0,206400.0,182600.0,183900.0
CANTON,MA,385600.0,396200,405100,442000,450500,442000,435700,425900,438800,437400,446000,437900,459000,443800,450100.0,454200.0,482400.0,488300.0,486400.0,494100.0,492600.0,475100.0,462400.0,458000.0,496800.0,516700.0
DE WITT,NY,166500.0,164500,162200,176100,186700,183400,188000,195800,202600,191400,183800,182700,165400,173300,168500.0,201600.0,210000.0,208700.0,191000.0,172600.0,173500.0,167500.0,166300.0,178700.0,200100.0,224300.0
TROY,MO,163300.0,168100,168700,163700,163500,167900,173000,170600,172400,171100,180900,186800,193500,189100,182300.0,172500.0,169900.0,171400.0,176000.0,185300.0,194300.0,201400.0,205300.0,199800.0,,
MONUMENT,CO,500500.0,490900,507800,517600,553900,536900,531200,511900,494500,491200,495000,494500,490200,480400,508700.0,500700.0,499800.0,492900.0,509300.0,533500.0,536200.0,554800.0,525700.0,520800.0,482600.0,485400.0
ELKO,NV,245000.0,251400,250900,238900,239400,241800,251200,256900,254300,251800,254700,255800,251300,236400,222900.0,227200.0,267200.0,270400.0,277500.0,240900.0,256300.0,257400.0,264800.0,268700.0,262400.0,274200.0
GLOUCESTER,VA,245900.0,244800,218900,213800,204100,216500,218900,235900,238800,234800,218400,201500,212000,218400,230700.0,215500.0,224200.0,220300.0,243200.0,244600.0,253300.0,246000.0,236800.0,236600.0,248400.0,270600.0
MAPLE HEIGHTS,OH,41600.0,46600,45900,52600,53000,55900,54100,55900,55300,56000,52200,50800,51700,57100,57900.0,58300.0,55700.0,56200.0,58300.0,59300.0,62400.0,64900.0,71700.0,71900.0,67900.0,71900.0
GARDNER,KS,212300.0,225200,223100,220100,215300,214200,213200,219700,217500,226700,223200,222300,213200,216600,223400.0,230800.0,236200.0,235700.0,231800.0,223500.0,228300.0,239900.0,251500.0,243700.0,231700.0,227400.0
POTTSTOWN,PA,163600.0,165300,148700,149300,147900,155200,152700,152500,149900,157500,154300,155800,157900,157600,156600.0,152600.0,153300.0,154500.0,158200.0,158300.0,163300.0,165200.0,168800.0,171600.0,179400.0,
BYRON CENTER,MI,214400.0,217400,234100,231800,246300,251100,275500,253100,247200,252600,276200,292000,304900,335100,329500.0,323600.0,282000.0,279400.0,259300.0,264600.0,262500.0,271300.0,281500.0,299900.0,312800.0,324400.0
POWELL,TN,158500.0,158800,161700,165600,163600,177200,174300,170300,157800,167300,170200,166500,162900,170800,182700.0,185500.0,184800.0,184800.0,187600.0,191300.0,193600.0,183600.0,188600.0,176200.0,192700.0,198700.0
ALVIN,TX,162800.0,162800,175200,170700,163300,168400,168200,173600,164400,164800,169100,174900,172900,176300,176900.0,181000.0,171500.0,171500.0,171300.0,180800.0,177600.0,175400.0,183800.0,188900.0,195900.0,195300.0
DARIEN,IL,302400.0,326300,318100,315400,292500,288200,291200,286700,286700,305200,307200,304200,279000,279900,275600.0,286600.0,280200.0,284400.0,278400.0,287500.0,300700.0,313600.0,306900.0,298500.0,273100.0,281700.0
GARDEN CITY,NY,848700.0,823300,780700,778200,773700,794600,818500,840900,885700,891000,873300,865700,840000,878100,896100.0,902700.0,875800.0,843600.0,848900.0,848500.0,829100.0,835600.0,845200.0,846000.0,848100.0,890700.0
LA GRANGE,KY,264000.0,256500,250900,248100,251300,249400,248700,240600,241700,254800,260300,262900,274400,279900,267600.0,232700.0,233300.0,249400.0,267400.0,262900.0,267100.0,265200.0,271800.0,258200.0,240900.0,236500.0
WILLOUGHBY,OH,137600.0,146300,134000,132200,160300,163300,173900,146000,150000,142500,144500,142300,137000,136400,141700.0,147100.0,158200.0,152300.0,165900.0,151000.0,171200.0,156900.0,163100.0,148100.0,142200.0,140100.0
CANFIELD,OH,212100.0,202300,228400,213700,196100,179900,176400,180000,178400,166700,176800,184500,191600,193100,190500.0,197100.0,198200.0,197000.0,193500.0,181600.0,170700.0,159900.0,162200.0,162700.0,172100.0,185200.0
BENBROOK,TX,214000.0,220200,211900,214100,207900,206600,204700,206500,212300,210600,210700,206400,210700,202300,213300.0,211800.0,221100.0,215500.0,224600.0,220000.0,234300.0,235000.0,247000.0,242400.0,231100.0,235500.0
BEAVER DAM,WI,142600.0,148600,134900,129900,122700,133400,132900,148900,144200,147600,134400,143900,145900,156500,152800.0,161300.0,148900.0,152300.0,140900.0,146500.0,141600.0,145800.0,136300.0,144900.0,139500.0,160000.0
NEWPORT,NC,179800.0,217400,214000,221500,192300,210100,206600,195800,184800,183300,180600,182100,229100,237200,239200.0,210200.0,217300.0,222700.0,208100.0,203500.0,187700.0,165100.0,169000.0,179800.0,189300.0,190500.0
GUILFORD,CT,383700.0,391900,356400,357200,366400,366100,338400,343500,360200,394900,407600,422000,408500,395900,354700.0,346300.0,337500.0,359700.0,355900.0,345200.0,338800.0,345300.0,351900.0,365000.0,384100.0,354400.0
HARVEY,IL,31600.0,33400,26700,28700,31200,34700,35400,30400,29400,28400,31800,38700,35700,37300,36400.0,38300.0,40100.0,36900.0,35400.0,32600.0,29400.0,31800.0,29600.0,35400.0,34900.0,37700.0
CHALMETTE,LA,130200.0,129200,135400,139900,144800,147500,146800,142100,144000,152400,160400,146500,148700,138900,153700.0,142800.0,149600.0,144300.0,149600.0,146300.0,152400.0,159800.0,162100.0,157100.0,152000.0,157000.0
OLMSTED FALLS,OH,155400.0,170000,167700,165100,154200,167400,177200,179200,176000,166100,164200,160400,179400,189700,190500.0,177600.0,170600.0,174800.0,174000.0,185900.0,176700.0,177800.0,171300.0,170800.0,175600.0,186900.0
SAINT MARYS,GA,127100.0,126900,131200,135400,134000,142800,145200,145400,135200,139400,142500,154900,162400,169400,168100.0,167700.0,162900.0,168800.0,162200.0,172900.0,168900.0,182500.0,178900.0,186400.0,177600.0,171700.0
AVON,OH,283000.0,278000,253600,274400,270000,283200,276700,278800,272200,242000,242700,249200,296000,296300,285200.0,298700.0,308300.0,329300.0,307200.0,297700.0,287500.0,292100.0,298500.0,300300.0,281800.0,291100.0
HUDSON,OH,332700.0,323800,328200,334000,361000,366500,368800,334500,339700,311300,304800,301400,334800,357800,351200.0,330700.0,311100.0,309400.0,302100.0,331700.0,357600.0,351500.0,348800.0,347900.0,380100.0,399000.0
ELGIN,SC,146300.0,142800,144500,157000,169100,170300,162300,156600,150000,160200,164200,168400,167500,165600,160300.0,155200.0,152300.0,160900.0,165500.0,175500.0,170800.0,175300.0,181200.0,189600.0,192600.0,178500.0
NEW BRIGHTON,MN,246500.0,247800,254700,260300,259000,257900,259400,269900,270300,261900,253900,247100,247200,252400,274800.0,292800.0,288400.0,276300.0,265200.0,262200.0,271500.0,279500.0,301900.0,287400.0,280800.0,288600.0
CHARDON,OH,225000.0,220700,201600,223700,240000,246100,245800,230600,202900,186000,210300,229700,242400,216600,203900.0,200000.0,190200.0,201500.0,200100.0,222900.0,225000.0,230300.0,230900.0,251900.0,,
BELTON,MO,148500.0,149500,152200,154000,152200,153600,156900,159700,162500,169200,165700,157200,151700,145700,151700.0,152000.0,161600.0,164900.0,164800.0,155000.0,151800.0,162900.0,172800.0,180100.0,173000.0,174800.0
OSHTEMO,MI,183600.0,187100,193800,218700,212400,208000,222900,219900,213200,214100,216000,223900,224400,236000,251200.0,239800.0,224000.0,219700.0,218600.0,235200.0,236800.0,247300.0,246000.0,238400.0,233600.0,233700.0
STONY BROOK,NY,434400.0,467900,466200,485000,447700,441300,427300,432800,447700,443700,455000,434600,452200,450400,463000.0,450100.0,461300.0,497900.0,506100.0,486900.0,467500.0,456500.0,453200.0,463700.0,467700.0,516400.0
KENMORE,WA,587300.0,588900,578200,616100,632500,655000,665100,632800,610700,606900,620400,615400,608000,645900,652800.0,648200.0,642800.0,646800.0,633000.0,615400.0,616400.0,633900.0,628400.0,591400.0,627300.0,677000.0
BOILING SPRINGS,SC,155000.0,152700,153700,160700,158800,155300,152100,153100,159000,160400,161300,155900,164000,165400,171900.0,168600.0,170400.0,169500.0,171100.0,172200.0,172900.0,167600.0,178000.0,181700.0,187000.0,176900.0
MARYLAND HEIGHTS,MO,153300.0,155000,158100,162200,167600,164800,168300,164700,164700,160200,163200,164500,158200,158500,154500.0,158900.0,159400.0,161500.0,163100.0,160100.0,159800.0,163400.0,170100.0,181400.0,183400.0,183400.0
VALLEY CENTER,CA,595300.0,585900,623700,612000,595100,575000,582700,604600,628100,621700,610200,586800,592500,590200,577400.0,558100.0,566200.0,580500.0,594900.0,595700.0,590000.0,580900.0,581000.0,618900.0,647800.0,640800.0
TEMPERANCE,MI,168700.0,173300,165500,169800,167900,169500,170900,181000,188600,183200,189700,180900,186300,173800,185500.0,183100.0,186400.0,181600.0,189600.0,191000.0,191100.0,175600.0,170700.0,175900.0,165000.0,177300.0
BETHPAGE,NY,412600.0,397900,438800,453100,441100,445000,444100,474300,462900,457700,455800,482200,497400,501500,491900.0,480300.0,450000.0,457900.0,454500.0,480100.0,476200.0,504300.0,506000.0,508300.0,490300.0,517600.0
HINGHAM,MA,782000.0,753600,778400,780200,781200,787800,775300,787700,777300,764800,729100,737500,791500,764100,742800.0,757400.0,841000.0,861800.0,780100.0,742100.0,695000.0,717000.0,738100.0,801100.0,815300.0,
AMERICAN CANYON,CA,493200.0,538100,549200,539600,512800,530800,544100,549600,538600,525100,515100,479900,468400,473500,515500.0,539200.0,552200.0,543700.0,522900.0,485900.0,509400.0,540300.0,564100.0,569000.0,,
CENTERVILLE,OH,161600.0,180300,177000,175900,169600,176800,177800,183700,187300,188100,194800,188800,190200,183400,192300.0,185800.0,179500.0,177300.0,186200.0,192000.0,182200.0,190500.0,192200.0,190600.0,180400.0,186300.0
VILLA PARK,IL,209900.0,214400,205600,212500,213300,211200,214100,226200,239700,238800,220700,210300,209800,221100,222000.0,226900.0,220800.0,222200.0,223900.0,226200.0,219800.0,226000.0,234600.0,236500.0,225000.0,237900.0
FAYETTEVILLE,TN,96900.0,102600,120300,119800,118400,118300,115600,115000,102600,111500,116900,125200,114200,118400,134200.0,137900.0,144800.0,136200.0,138900.0,135700.0,127900.0,132800.0,132600.0,141500.0,143200.0,143500.0
SALINE,MI,306400.0,291300,262200,293600,298900,327300,327300,317700,305000,311000,323500,312300,323000,332200,358000.0,346100.0,335000.0,309700.0,310500.0,302400.0,329000.0,354900.0,383700.0,372400.0,330300.0,306700.0
WASHINGTON,MO,180700.0,183800,166600,161100,165900,170400,161400,153000,150500,154700,155000,147600,157000,154200,168800.0,170500.0,177200.0,183500.0,189700.0,194400.0,186700.0,174100.0,,,,
BLYTHEWOOD,SC,183800.0,186100,206400,219400,220600,220400,203500,213300,213300,232000,239300,246200,244800,234500,229600.0,217800.0,225600.0,229900.0,254800.0,242300.0,240500.0,235300.0,239600.0,231600.0,236900.0,268300.0
WASHOUGAL,WA,397400.0,391900,383100,397500,406500,397700,381800,374700,383600,377400,396800,397300,416500,413700,398400.0,389500.0,380000.0,401600.0,398300.0,393000.0,405300.0,405100.0,403000.0,400100.0,407500.0,442000.0
THEODORE,AL,102200.0,106300,114300,126600,123700,116800,113200,111800,114000,122000,131700,111000,110500,102600,127700.0,124400.0,124100.0,124400.0,122000.0,122900.0,126200.0,130300.0,138100.0,131600.0,132600.0,128600.0
RARITAN TOWNSHIP,NJ,342300.0,350000,334200,381200,363400,363300,355700,344200,363100,370000,368800,348500,343500,374100,394800.0,394300.0,377300.0,366800.0,354000.0,337000.0,348200.0,352700.0,385400.0,405500.0,410700.0,428100.0
MERCHANTVILLE,NJ,150800.0,149800,126000,132200,133100,151700,147100,152200,149300,155500,146100,145500,143400,145600,150200.0,164700.0,171000.0,165400.0,160400.0,162900.0,173300.0,174200.0,170300.0,175500.0,166900.0,178200.0
LILLINGTON,NC,158400.0,153100,156900,165300,164100,175600,167300,166700,159700,167800,162400,169000,158400,162900,155900.0,151900.0,156300.0,167700.0,180300.0,185300.0,186200.0,183300.0,187600.0,187300.0,194000.0,184300.0
NORTH PLAINFIELD,NJ,248000.0,255200,267900,263700,272400,270300,272500,263500,258500,258900,250600,256800,256100,271900,269400.0,277700.0,274200.0,273500.0,277900.0,278800.0,271300.0,272100.0,288800.0,316500.0,336800.0,333400.0
SEAFORD,NY,469900.0,475300,467900,466800,477000,490200,486800,468400,460400,474400,499200,503400,475100,456600,463000.0,496700.0,518000.0,507100.0,475700.0,473900.0,487000.0,502900.0,518100.0,540300.0,536800.0,517800.0
WILSONVILLE,OR,437800.0,438600,425300,433800,430500,432100,416400,414000,414800,443700,459700,455200,437100,428500,441700.0,463900.0,467800.0,478600.0,470000.0,454500.0,439300.0,420900.0,435900.0,451300.0,461400.0,473200.0
HILLSBOROUGH,NC,285100.0,284500,292200,262700,252200,256200,272600,285200,276900,277400,272600,281900,298300,303100,297600.0,284100.0,287800.0,280500.0,271300.0,310100.0,307100.0,299900.0,238800.0,249900.0,286100.0,301000.0
HAMTRAMCK,MI,68100.0,69800,75000,66200,68700,67900,78400,75000,74900,76700,91800,99800,102000,90200,89700.0,88400.0,89500.0,89700.0,86900.0,88300.0,94400.0,106000.0,106700.0,100800.0,102700.0,112900.0
PHELAN,CA,275600.0,278900,277700,275800,271600,287000,287200,279500,280400,281200,293500,282700,285400,273200,286800.0,296600.0,314200.0,305100.0,301000.0,300400.0,304600.0,313500.0,301900.0,303700.0,279100.0,294400.0
WEST CARSON,CA,422300.0,455100,505800,507500,481100,441700,459200,442200,452800,469600,506200,483700,496200,536700,539000.0,480700.0,415900.0,454700.0,473000.0,521400.0,511100.0,540000.0,487800.0,490700.0,509300.0,516000.0
BIXBY,OK,234600.0,235300,188300,182800,178700,180600,179000,182800,188100,187300,194500,206800,220700,224200,219000.0,218700.0,224000.0,217000.0,214500.0,200700.0,206400.0,217500.0,227600.0,234100.0,217600.0,
WILMINGTON,OH,138500.0,133000,128600,125200,127200,131100,125300,122000,122800,130000,140900,148800,153900,145000,140800.0,138800.0,152000.0,150800.0,140900.0,138000.0,140200.0,154200.0,152300.0,145500.0,155700.0,155100.0
NORTON SHORES,MI,147100.0,143000,152000,153500,153700,144500,138600,138000,141500,148700,152900,152800,151700,146100,145700.0,148500.0,155800.0,160600.0,162100.0,166400.0,159800.0,168400.0,168200.0,178300.0,185100.0,
PRAIRIE VILLAGE,KS,288000.0,269900,266100,271900,281100,280000,281800,276400,290100,294700,291700,291400,295900,320500,312700.0,312100.0,301800.0,302500.0,291500.0,287300.0,302700.0,311100.0,311000.0,304300.0,308500.0,323700.0
STONEHAM,MA,449100.0,440100,420000,415400,446900,452500,476800,483500,485500,489700,474000,472600,476100,521500,523600.0,513700.0,488500.0,480300.0,477000.0,470800.0,452800.0,465200.0,480000.0,506200.0,460400.0,
CHARLOTTE,MI,117400.0,121200,134300,139800,135300,122000,126100,127600,133200,128200,130600,128900,142100,146600,153300.0,137900.0,136700.0,128300.0,138700.0,144700.0,150100.0,170200.0,169100.0,175700.0,160700.0,171300.0
SOUTH EUCLID,OH,88200.0,87700,89900,87300,85200,82400,83100,79100,80000,77700,80400,82000,81300,82800,85500.0,93300.0,97900.0,100700.0,93600.0,88100.0,86700.0,88400.0,98600.0,94000.0,105700.0,
SOCASTEE,SC,149800.0,150300,165900,159700,163700,157000,151900,148200,154600,172500,166000,158700,155300,160400,164000.0,164700.0,171900.0,173100.0,168400.0,162600.0,154700.0,161300.0,151400.0,161500.0,164200.0,188100.0
MANOR,TX,193600.0,195800,197300,199100,201100,194200,196300,201300,205500,206300,205400,209100,210400,210700,213900.0,213000.0,211500.0,206900.0,208800.0,208100.0,207800.0,207600.0,210600.0,213700.0,213200.0,216500.0
MAUMELLE,AR,195500.0,197800,206900,211500,208700,207000,199300,198000,196300,197900,200100,200600,206100,200700,193400.0,184900.0,186600.0,190700.0,192700.0,194800.0,209800.0,212300.0,219100.0,227400.0,229500.0,224600.0
ROYSE CITY,TX,208600.0,213300,212200,208800,209000,207800,206900,207700,209200,208900,210900,223100,221400,230400,218700.0,226100.0,218000.0,222600.0,224200.0,219900.0,216800.0,206200.0,205300.0,203400.0,218300.0,224200.0
MATTOON,IL,74100.0,75500,77600,79600,81200,73600,72200,69800,73100,78800,78500,84600,92600,92900,86600.0,71900.0,76400.0,77900.0,78400.0,83400.0,84900.0,89300.0,85000.0,96000.0,105800.0,91900.0
FARRAGUT,TN,364300.0,353000,339600,338800,344500,349900,355800,350100,345700,346700,350400,385400,384000,380400,343000.0,348300.0,363000.0,373900.0,382100.0,394100.0,397500.0,404800.0,371800.0,368800.0,364200.0,370600.0
ENTERPRISE,AL,132600.0,132000,146500,144200,146000,140500,130800,136100,132000,149400,142800,147000,142600,152500,150600.0,143700.0,140500.0,130200.0,132200.0,141500.0,148400.0,167700.0,158200.0,163800.0,157300.0,165000.0
DUARTE,CA,530100.0,544400,551500,518800,503700,492400,543200,555100,543700,530100,511500,535000,545400,545700,545600.0,524000.0,520500.0,498300.0,495500.0,504200.0,509500.0,516900.0,520700.0,543100.0,582500.0,625000.0
BAKER,LA,128400.0,116900,109700,101800,100000,105000,105800,111100,118100,117800,114400,116100,116900,114300,103900.0,103500.0,115200.0,124100.0,131600.0,110900.0,118800.0,116800.0,138100.0,131400.0,129700.0,135000.0
LOMA LINDA,CA,392100.0,399500,394000,380300,386100,386400,364800,372200,371400,390700,382000,389700,402300,373600,337200.0,343600.0,381300.0,396700.0,392500.0,380300.0,377400.0,386000.0,353300.0,360600.0,353600.0,398500.0
